userId,groupsJoined,groupsInherited,acesReceived,acesModified,joinedDomainAdminsGroup,userIsKerboroastable,isNormalActivity
attacker-8382196b-26e1-4726-9ef0-dc0a8402b2d5,1,1,1,0,0,0,1
csAgent-0fb441a7-b062-45a2-8160-d850f87f6496,1,1,1,0,0,0,1
csAgent-a99ad0e9-b313-4ad6-affa-ce7d7b7e198e,1,1,1,0,0,0,1
csAgent-22fc93f9-2d51-4dba-84a9-6f1acd9f2bff,1,1,1,0,0,0,1
csAgent-37cc8065-65dc-40ec-80fe-817782eb8a1f,1,1,1,0,0,0,1
csAgent-b548e012-3df8-449b-8e76-227fe13ec809,1,1,1,0,0,0,1
csAgent-d85cea42-28d8-45e8-94f1-50d42c5445f8,1,1,1,0,0,0,1
csAgent-26b7be96-c220-4d4f-90bb-4e590b12e983,1,1,1,0,0,0,1
csAgent-84f3a954-f317-43e4-bcd5-5052dc13cc46,1,1,1,0,0,0,1
csAgent-b05de6d8-c15d-4007-bd61-4e44ed7292d7,1,1,1,0,0,0,1
csAgent-20681bda-c908-4234-ad3f-08f62b668a0d,1,1,1,0,0,0,1
csAgent-821452e3-2949-467b-bb2b-465d713d2dff,1,1,1,0,0,0,1
csAgent-a0623852-c1e1-4424-bf2b-d7fa43367218,1,1,1,0,0,0,1
csAgent-2a98f485-f2a1-4573-980a-0cd401232de9,1,1,1,0,0,0,1
csAgent-7dbba859-3210-4b5d-afa8-ba1118d15ff0,1,1,1,0,0,0,1
csAgent-a6500613-5578-49b6-9f6d-2abf46175989,1,1,1,0,0,0,1
csAgent-7a62e9f4-4bde-4aa1-a627-d591b1815973,1,1,1,0,0,0,1
csAgent-c1604e85-47db-43db-b0d7-8c0437886d56,1,1,1,0,0,0,1
csAgent-c0beb249-9ea4-4a66-92f4-011a7917512b,1,1,1,0,0,0,1
csAgent-5e503108-afb6-435c-ae5a-e6fc496043f9,1,1,1,0,0,0,1
csAgent-91abc3e4-c211-46be-99c7-5700d1ddb320,1,1,1,0,0,0,1
csAgent-0e900efa-7b64-4407-9cfa-822af82611b5,1,1,1,0,0,0,1
csAgent-97ad0840-1369-47b6-abce-83b1897ef043,1,1,1,0,0,0,1
csAgent-b5555c6a-ffda-4ff7-b151-a346fc13f48c,1,1,1,0,0,0,1
csAgent-cbc83732-1e27-4d61-8712-33d08db1fd6e,1,1,1,0,0,0,1
csAgent-4620b528-4942-42e9-8ede-881df394144a,1,1,1,0,0,0,1
csAgent-9d3f6981-8186-482b-b484-7fb0832cb65c,1,1,1,0,0,0,1
csAgent-d60a6127-96ea-4c50-bca6-85133b858259,1,1,1,0,0,0,1
csAgent-85b716ee-6077-48db-811c-4d27c0b34b89,1,1,1,0,0,0,1
csAgent-1512f570-06f0-4153-8163-0c0471e6ae80,1,1,1,0,0,0,1
csAgent-0ec926b7-9f99-4766-8585-27348f5b873b,1,1,1,0,0,0,1
csAgent-9d71d974-3849-40c1-9ace-e8147d189f9c,1,1,1,0,0,0,1
csAgent-936391e6-ed84-4ff6-9987-7f0882cce1ca,1,1,1,0,0,0,1
csAgent-6eb370b2-7f88-44f0-b468-83d7d9d3276a,1,1,1,0,0,0,1
csAgent-2a43280c-5d91-49cf-8dff-65955bcb15ce,1,1,1,0,0,0,1
csAgent-bd66949a-a4e9-4e0d-ba1d-b1cfcf95fe93,1,1,1,0,0,0,1
csAgent-f42c110d-5d50-49e4-a191-eec62edfc26a,1,1,1,0,0,0,1
