userId,groupsJoined,groupsInherited,acesReceived,acesModified,joinedDomainAdminsGroup,userIsKerboroastable,isLateralMovement
7725b0b4-5947-42de-b154-b9975199b51b,0,0,0,0,0,0,0
476725e7-a905-4b4f-a4cc-3f0f7bac2136,0,0,0,0,0,0,0
076787c4-9b56-4e84-8b29-70f00849fa22,0,0,0,0,0,0,0
54579627-bb93-4c44-a8f4-d770dfbcdc0e,0,0,0,0,0,0,0
5af8de81-020e-43b4-aed5-1da021c796e4,0,0,0,0,0,0,0
5a238b3b-e8cf-4e61-9abb-3e7dd778ae94,0,0,0,0,0,0,0
ae5c83fb-218b-4221-b55e-97b37e9bbffa,0,0,0,0,0,0,0
410a5567-180c-4267-bc76-95d62ebc3f78,0,0,0,0,0,0,0
b2bf631b-ecc8-447a-a17a-95e2f76da5cd,0,0,0,0,0,0,0
08defcd4-c77a-4e25-b494-7c7c802fe35e,0,0,0,0,0,0,0
5ab867dc-5f04-4412-98fa-27780f9f1545,0,0,0,0,0,0,0
1b531c2d-247a-4bba-b5ec-7cfcad2ff824,0,0,0,0,0,0,0
2be1714c-28e7-4ba2-9cfe-ee924b6936ef,0,0,0,0,0,0,0
4edc69d6-49df-4487-8f17-414082f468cf,0,0,0,0,0,0,0
ecd3badb-439b-4185-8d6d-90bf1349ce05,0,0,0,0,0,0,0
c2988f83-d776-4c17-813d-6ed286b598f9,0,0,0,0,0,0,0
76fe919c-4431-4775-b5c4-582aa37762ae,0,0,0,0,0,0,0
068c848b-9618-4777-968d-051bc905a66c,0,0,0,0,0,0,0
ceac7e76-78b2-4e68-9590-e9e18f5f0b78,0,0,0,0,0,0,0
eba86653-ea7c-48d2-992a-7b9e2d59449b,0,0,0,0,0,0,0
8752d5a5-ee03-43be-ae0d-94d75783f2fd,0,0,0,0,0,0,0
6818ec1b-8cc5-4890-94cb-0ba4f5ead93c,0,0,0,0,0,0,0
27c34c18-7895-454a-9f23-1ab3cebd5d15,0,0,0,0,0,0,0
5d7a594d-67e4-40be-9f56-c0f6c9cca383,0,0,0,0,0,0,0
8bb93d9b-79df-436b-867f-fa0a81e5a3f0,0,0,0,0,0,0,0
8f3ea831-152d-4bbb-aeb3-e8ac787961ca,0,0,0,0,0,0,0
78fed429-6cb5-4b8b-b0b8-824504555bd5,0,0,0,0,0,0,0
2809efad-d86a-4ffa-b762-8a2c7ae0e4e9,0,0,0,0,0,0,0
a0c1fadc-e5d3-4e66-982c-e6e4e4bcaf8a,0,0,0,0,0,0,0
b34b9f55-ee4e-4292-be2d-ec934170f837,0,0,0,0,0,0,0
ca1f2afb-1621-46be-8271-82fe7f346174,0,0,0,0,0,0,0
49ed9527-2b40-4b59-a83e-fe5b89392236,0,0,0,0,0,0,0
15e26898-e820-4548-8bd0-a27563cfe9a7,0,0,0,0,0,0,0
151b5140-de56-4081-9796-f0fe463d91ae,0,0,0,0,0,0,0
536fa591-d087-4dd0-bc7e-0c7c7eebd2ca,0,0,0,0,0,0,0
f9aa5ad4-946f-4575-848d-5175a71399f2,1,1,0,0,0,0,0
f47b6e0e-7349-413f-abc0-d9c9f0741d56,0,0,0,0,0,0,0
c7ceeaca-4572-4af9-843c-9ca78c9d8a19,0,0,0,0,0,0,0
5e5aaeae-c375-4a07-a50b-b5a79fdb7425,0,0,0,0,0,0,0
cfe2670c-06ed-4fac-bc8b-925d1b03c14f,0,0,0,0,0,0,0
6f4f0d32-e541-46d4-93c9-bd65a6f24ad8,0,0,0,0,0,0,0
