userId,groupsJoined,groupsInherited,acesReceived,acesModified,joinedDomainAdminsGroup,userIsKerboroastable,isLateralMovement
e9d91840-4a08-45fc-a529-5733b5d587bd,1,1,0,0,0,0,0
e838ac00-2177-45b9-9d83-4bb071ebf541,1,1,0,0,0,0,0
9f85d3b7-60f6-4cf4-9005-da22da8ce898,1,1,0,0,0,0,0
f9d4eec2-295f-4db4-b87e-986538b0080e,1,1,0,0,0,0,0
0f2d3121-76ba-427b-8362-71e7f94d290c,1,1,0,0,0,0,0
df7f00a9-ae19-41ea-a595-5da216fc5d88,1,1,0,0,0,0,0
0ab697ff-4066-43fc-8208-5582f0247a97,1,1,0,0,0,0,0
c12b4137-1705-4522-a66b-f70eb98b7847,1,1,0,0,0,0,0
37ec4c72-e3f6-4557-9c2a-e9fb4b093510,1,1,0,0,0,0,0
d6622af8-c63c-40a6-83a1-1e7dafd9e919,1,1,0,0,0,0,0
8a775d9a-fd27-4762-ab29-61bf51f86d27,1,1,0,0,0,0,0
5746d448-7e02-4b25-a636-cbc379eaf54b,1,1,0,0,0,0,0
33d8c873-036c-4bbf-ba22-0c3d3b1d1284,1,1,0,0,0,0,0
934bc0ca-9611-4506-a0e8-60e9d1148b3b,1,1,0,0,0,0,0
594ce5ca-09b3-4159-9107-2de1c93e8d2d,1,1,0,0,0,0,0
53ea6c87-b370-4cf3-a752-e8ceb539650e,1,1,0,0,0,0,0
b709a4d3-991b-4d9f-8827-f159e940dea4,1,1,0,0,0,0,0
75f7723c-add0-4b7b-ac3a-b28fb5c2e92f,1,1,0,0,0,0,0
4aa76d10-f04d-4e49-a89b-86d8d00748bf,1,1,0,0,0,0,0
691fee09-e1b6-44ad-b0c5-e66addfc484e,1,1,0,0,0,0,0
556979ed-e40f-44c5-b2be-249e91954c91,1,1,0,0,0,0,0
e8a1284e-d57d-4289-9178-49afb82fa83f,1,1,0,0,0,0,0
9cbec497-3f6b-48d7-a2ad-aaefc85d6f10,1,1,0,0,0,0,0
21c49fb5-556c-4443-bbbf-edfd4d0c405d,1,1,0,0,0,0,0
e30e52dd-7bb3-40ba-8995-2faf60af4c15,1,1,0,0,0,0,0
0fb67ac8-1069-4dd3-8bbd-0f8b6734ccdb,1,1,0,0,0,0,0
