userId,groupsJoined,groupsInherited,acesReceived,acesModified,joinedDomainAdminsGroup,userIsKerboroastable,isLateralMovement
b584b5d5-92a3-4caf-a74e-586ce0d55619,1,1,0,0,0,0,0
342419e2-c636-4396-a02b-8d8936a74909,1,1,0,0,0,0,0
716e5428-65ae-43ac-bb51-f55e8375216e,1,1,0,0,0,0,0
fa466875-689d-41e2-bfac-cf1985c38af3,1,1,0,0,0,0,0
b9969ba3-45ed-4342-8c08-46adfbee5d1f,1,1,0,0,0,0,0
daba739c-4b18-4881-b6b7-0d111ca0cad6,1,1,0,0,0,0,0
4a9c5702-00e7-4b32-b2be-103af920947d,1,1,0,0,0,0,0
e9f2005e-6535-412e-914b-055de5278cd7,1,1,0,0,0,0,0
a4050bcc-6d58-49b4-9e8b-bbce682056c6,1,1,0,0,0,0,0
be434e86-04c3-4ab6-8613-a3e7b144eb0d,1,1,0,0,0,0,0
eff05f02-ac99-49d3-9a37-ea28206ccb34,1,1,0,0,0,0,0
81afba3f-aa21-4342-881f-3698f54a4f10,1,1,0,0,0,0,0
abe842b9-ef7b-4398-b92c-0b2cf57ba03a,1,1,0,0,0,0,0
29d00d95-0fc9-45cd-813d-4d56814ad70b,1,1,0,0,0,0,0
e2ed9fd0-08e5-4c17-b0de-1cb185f1422b,1,1,0,0,0,0,0
194ea787-3661-44dc-92b2-b2c33e1b5fd1,1,1,0,0,0,0,0
0daeb427-fbee-451f-9798-3e4ecf0da5eb,1,1,0,0,0,0,0
2c44617a-cdf2-4197-a2df-b5d5a0f293a7,1,1,0,0,0,0,0
7644f5b4-2ea9-4abd-8499-1f5d99975885,1,1,0,0,0,0,0
e11c1ecc-6451-46da-a004-1b1f0c1aa948,1,1,0,0,0,0,0
f02d17ff-c0ee-49f7-9f0f-f5f618691294,1,1,0,0,0,0,0
9f756adf-5a0f-40ec-9d54-17f8536fc9a3,1,1,0,0,0,0,0
edab33fc-6a53-4401-9017-de2a635ff235,1,1,0,0,0,0,0
184599a4-9719-42aa-8cd8-1e036066cf76,1,1,0,0,0,0,0
c4c5162a-82b6-4f60-a38d-8b9076eb12b1,1,1,0,0,0,0,0
8a9b9c91-d53e-4efa-8d79-66c3ea0ab918,1,1,0,0,0,0,0
3bd61406-7636-4a8b-b0bd-75e8b7f7492b,1,1,0,0,0,0,0
28652c72-6625-4c26-be86-90d14667adf9,1,1,0,0,0,0,0
df0d1d14-17a9-4284-830b-c1326f63229b,1,1,0,0,0,0,0
9f42fcde-95f7-49b6-9f62-e56f0e9a270d,1,1,0,0,0,0,0
947b5873-0578-4612-9722-1abfd22b17ab,2,4,0,0,0,0,0
8b92abc8-d371-48d5-9ed8-8d644d40093e,1,1,0,0,0,0,0
7c41a498-7693-41aa-ba69-850349ed2dd5,1,1,0,0,0,0,0
13c6aaac-e575-42ed-a71e-d08157362590,1,1,0,0,0,0,0
0312053f-45a3-4a24-8508-897d2b39887d,1,1,0,0,0,0,0
4c47355a-9e33-44a1-837d-da6d9a59f7d2,1,1,0,0,0,0,0
