userId,groupsJoined,groupsInherited,acesReceived,acesModified,joinedDomainAdminsGroup,userIsKerboroastable,isNormalActivity
attacker-bd232d75-5d2c-46e0-b6f6-f25d1ddff7d6,1,1,2,0,0,0,1
csAgent-1f2e185e-ac4e-4875-9f45-4f9f768c32cf,1,1,1,0,0,0,1
csAgent-877c1024-f714-4e9d-b701-2abf2933eb01,1,1,1,0,0,0,1
csAgent-9d04111e-9fa1-49e0-bec6-d4d105bdbdf2,1,1,1,0,0,0,1
csAgent-55617bba-2adc-4f8b-ab28-016465837784,1,1,1,0,0,0,1
csAgent-cfb0468e-3ab4-4c18-9add-a565a5f76b28,1,1,1,0,0,0,1
csAgent-e09b89e9-672b-4402-8c84-a2acc953ec60,1,1,1,0,0,0,1
csAgent-5cc2c9b8-74ad-46c4-ae2a-77535bce74cb,1,1,1,0,0,0,1
csAgent-b8339bf8-e901-4a14-93e1-5a69b0776200,1,1,1,0,0,0,1
csAgent-7476e527-5470-4168-8fbd-5083bfe8af80,1,1,1,0,0,0,1
csAgent-70f4efc0-cf3e-45a4-a3df-a53d79a07ad5,1,1,1,0,0,0,1
csAgent-38766b31-ed2c-4354-82d7-2384163943be,1,1,1,0,0,0,1
csAgent-481260ac-c748-49bc-ae73-c0e19a999e1f,1,1,1,0,0,0,1
csAgent-a64cf5e4-16be-40c9-8dc8-0fd496bcf465,1,1,1,0,0,0,1
csAgent-82eaea45-8398-46db-8bfc-bc36f006bccd,1,1,1,0,0,0,1
csAgent-0248fde9-8681-4a34-8e97-397214b96f14,1,1,1,0,0,0,1
csAgent-4dc9c342-3ebb-425f-a61e-67717b6dd780,1,1,1,0,0,0,1
csAgent-0b3cf97d-3864-4255-9aef-597279371e3f,1,1,1,0,0,0,1
csAgent-8844d03b-ed74-41d9-8378-caec662c372f,1,1,1,0,0,0,1
csAgent-8dc2e414-57bd-4ee5-a18b-5c8920ddf5ec,1,1,1,0,0,0,1
csAgent-30d8c731-66e5-4206-b4ed-e1307902d12e,1,1,1,0,0,0,1
csAgent-daa22f37-257f-40ad-8283-26f13a893e57,1,1,1,0,0,0,1
csAgent-e52073f7-535b-4942-8749-b28d5b766bcf,1,1,1,0,0,0,1
csAgent-c8c83194-8257-4147-ab97-cc7cac2d9f55,1,1,1,0,0,0,1
csAgent-bc5a8111-2cca-431f-84a8-49ed1ca8090c,1,1,1,0,0,0,1
csAgent-f66bd6ce-ada9-4827-a473-4ded10890461,1,1,1,0,0,0,1
csAgent-7738cd49-9cc3-4299-9e37-9c8e773bf209,1,1,1,0,0,0,1
csAgent-2bf62feb-4c78-4b11-92e2-f3755e4ca288,1,1,1,0,0,0,1
csAgent-83502532-752a-4a90-bbb4-6082451f71dc,1,1,1,0,0,0,1
csAgent-1d34d5a4-dc10-43f6-b266-51124a9756f2,1,1,1,0,0,0,1
csAgent-3cfb3a1c-b60a-4ff9-9a89-898518a047e9,1,1,1,0,0,0,1
csAgent-a63b7d7b-01d8-4b72-9a19-e359badea425,1,1,1,0,0,0,1
csAgent-2e601531-430a-449c-8caa-f150c80c6085,1,1,1,0,0,0,1
csAgent-285b144e-3ccb-4ef1-b541-f907c67e3de2,1,1,1,0,0,0,1
csAgent-5571fe38-a93f-49fa-96d0-39daebb299fe,1,1,1,0,0,0,1
csAgent-d6004372-a8c0-4ff3-b14c-63fe4017ee0f,1,1,1,0,0,0,1
csAgent-6015fa04-432a-4f0a-be39-ba20aa899143,1,1,1,0,0,0,1
csAgent-0c1d9068-a4c4-436e-8514-70a0d68ff92e,1,1,1,0,0,0,1
csAgent-4f4aa5e6-e0f5-4b45-8c01-dedad9c6e8c6,1,1,1,0,0,0,1
csAgent-fddb2b25-ed3c-41bc-b432-00b825a3b634,1,1,1,0,0,0,1
csAgent-76b265b2-2435-42f6-a1ad-5033b823c121,1,1,1,0,0,0,1
csAgent-f8f13aaa-bfbd-44a3-b776-558fab7cdb0c,1,1,1,0,0,0,1
csAgent-63a35876-d78f-4ce8-a0b1-282cf3b1908a,1,1,1,0,0,0,1
csAgent-221c6b89-20de-466b-b7b8-142c9ec5dffe,1,1,1,0,0,0,1
csAgent-f966b6a5-fdae-4b81-b9d3-9102d1c8d0ec,1,1,1,0,0,0,1
csAgent-c8df42b1-b7c6-4cef-9a48-1110f9a66711,1,1,1,0,0,0,1
csAgent-9c6f9e58-534b-4ccf-a6db-46ba49fe06e4,1,1,1,0,0,0,1
csAgent-d1e2fe19-0efe-44bf-9062-3526539b9d1a,1,1,1,0,0,0,1
csAgent-63a65513-120e-4bcb-874a-f7d45fb980bd,1,1,1,0,0,0,1
csAgent-b324b484-24b7-4772-9839-2f89e1af3b16,1,1,1,0,0,0,1
csAgent-6b523df6-f7ae-40b1-ba3a-520d19e8744e,1,1,1,0,0,0,1
csAgent-a1f3d64c-b5ee-4e87-ac51-c3078d40c26c,1,1,1,0,0,0,1
csAgent-5eabd49f-5408-4991-a867-0308be0b9520,1,1,1,0,0,0,1
csAgent-d2c6e443-b356-46a1-9fed-489179b4913b,1,1,1,0,0,0,1
csAgent-13fba2b7-3c4d-4a51-ad41-4be5ce82d3e8,1,1,1,0,0,0,1
csAgent-18750c26-b2dc-4517-b19b-d02d08fd443e,1,1,1,0,0,0,1
csAgent-7eb0f0b8-dc8c-41fe-ba5c-0234de0b9489,1,1,1,0,0,0,1
csAgent-8aeb3179-7833-4d5c-a4c0-7c6b9885090e,1,1,1,0,0,0,1
csAgent-d7c9097e-9d3c-41f7-841c-eb3f9c9483a5,1,1,1,0,0,0,1
csAgent-a63dc47f-39d2-403f-b170-988844f382de,1,1,1,0,0,0,1
csAgent-f5e4b2d6-ecf8-4925-9256-7810aca29a03,1,1,1,0,0,0,1
csAgent-2b6957e3-aed9-4a0f-829f-da79b433a9a9,1,1,1,0,0,0,1
csAgent-151f4c44-0753-4be3-bb5d-ea4eea922685,1,1,1,0,0,0,1
csAgent-40934bfd-b06e-453c-9129-bd4840323de9,1,1,1,0,0,0,1
csAgent-8fdc416a-b9e0-4abe-8a7c-e3f85d3989a6,1,1,1,0,0,0,1
csAgent-fe7d071c-e6d7-446f-bfc4-459fefe8d841,1,1,1,0,0,0,1
csAgent-c3c14f17-daf2-4883-9941-7f9641e590c8,1,1,1,0,0,0,1
csAgent-5eeacbc0-ab4b-461e-967e-d51b7298bc25,1,1,1,0,0,0,1
csAgent-2b7cdb14-0821-4f2a-bdd0-d0870cf4cf0e,1,1,1,0,0,0,1
csAgent-c620e36b-30fc-4b53-ae5f-6254bf83ad90,1,1,1,0,0,0,1
csAgent-36d67f8a-370f-4400-952d-18775a64d6a5,1,1,1,0,0,0,1
csAgent-2ff7b9b2-c052-4239-ad50-7c1651675252,1,1,1,0,0,0,1
csAgent-b1afeec9-7c0c-45ad-be72-b3a12c976052,1,1,1,0,0,0,1
csAgent-c6918d6a-6ed0-484d-8bd9-a215bf7f7c34,1,1,1,0,0,0,1
csAgent-42821e0c-ac40-4a57-946d-8e1058da602d,1,1,1,0,0,0,1
csAgent-78a9769d-47cf-4938-b797-ce5ba099980a,1,1,1,0,0,0,1
csAgent-e66fa49f-343d-4b5e-bf52-98c38dfdb336,1,1,1,0,0,0,1
