userId,groupsJoined,groupsInherited,acesReceived,acesModified,joinedDomainAdminsGroup,userIsKerboroastable,isNormalActivity
csAgent-ae4f504b-2027-4eeb-a190-5052899e4ff9,1,1,1,0,0,0,1
csAgent-77460525-8dcb-4e21-b27c-a24c9831cc0b,1,1,1,0,0,0,1
csAgent-60e0d77d-a766-4be9-89ae-b6287ffe5801,1,1,1,0,0,0,1
csAgent-d710179b-e2c6-4965-95b6-8bb71710ae7b,1,1,1,0,0,0,1
csAgent-a7253781-2ffc-4046-83c1-a908cb2a8368,1,1,1,0,0,0,1
csAgent-f9c1b5b3-a623-4c44-a0a1-6810c9e76f89,1,1,1,0,0,0,1
csAgent-fae4867c-e529-4b30-ad70-64fbb2ba8f6d,1,1,1,0,0,0,1
csAgent-fc75f295-f4d9-4ffa-b93e-8dd9780e7149,1,1,1,0,0,0,1
csAgent-6b407d60-b1f9-42ba-88bd-bca20d8d1e52,1,1,1,0,0,0,1
csAgent-7c7d187d-7842-457b-9573-ba1fc44b2f6e,1,1,1,0,0,0,1
csAgent-4e8b88b5-2b42-41bc-9842-2c2a34412815,1,1,1,0,0,0,1
csAgent-c39ee512-c742-4420-884f-99e923483902,1,1,1,0,0,0,1
csAgent-4d5a63de-dcdf-4993-9da1-acaa1d7f31fd,1,1,1,0,0,0,1
csAgent-2831ba32-61ad-4929-ad31-33b9ff3def7b,1,1,1,0,0,0,1
csAgent-e3bd7449-3dff-419f-8c80-19b9d78eabd1,1,1,1,0,0,0,1
csAgent-bde6e54f-07b1-4470-80b6-a099e36c7774,1,1,1,0,0,0,1
csAgent-20d36f0e-f416-497e-89df-f13e9ed1cc05,1,1,1,0,0,0,1
csAgent-dd195c1d-0a70-4da7-9b35-0b692f0c77bf,1,1,1,0,0,0,1
csAgent-e4315552-f76f-4dc0-984f-eeabdfa8993f,1,1,1,0,0,0,1
csAgent-1617322e-4534-447e-b3f3-c1b696e89c36,1,1,1,0,0,0,1
csAgent-0a721806-5518-45b9-a071-e30c4d89a7c0,1,1,1,0,0,0,1
csAgent-1f537ad6-2983-429b-98d0-c16682e98165,1,1,1,0,0,0,1
csAgent-c3a4c3a2-e3c1-49ee-912c-cc2036e81763,1,1,1,0,0,0,1
csAgent-04eae93c-9f33-4835-93e7-bca98083a82f,1,1,1,0,0,0,1
csAgent-03ca18e8-1774-4113-a30c-6522a93ee9e3,1,1,1,0,0,0,1
csAgent-80b12583-05b1-4837-9ed2-fcb8314d38cf,1,1,1,0,0,0,1
csAgent-8b4b0d2a-976d-4cb0-9abe-4439323baa14,1,1,1,0,0,0,1
csAgent-7dfbc5cd-76d4-40fc-87cc-3a5b9efc9fcf,1,1,1,0,0,0,1
csAgent-054f1c02-c9b0-477a-bc02-b2d515e96d47,1,1,1,0,0,0,1
csAgent-80c9d50e-25c6-421f-9479-0beac5f68e6e,1,1,1,0,0,0,1
csAgent-c5358dbc-5424-4a29-bbb1-719727bd9bca,1,1,1,0,0,0,1
csAgent-4991a533-b659-4a57-b196-04b0e009f701,1,1,1,0,0,0,1
csAgent-6ffcc44e-bc57-46a3-b28e-08c0c8faed5c,1,1,1,0,0,0,1
csAgent-b7716b25-1d96-42c5-ad24-be94cfd72594,1,1,1,0,0,0,1
csAgent-c1f89142-1338-4d2e-b184-345f16b7fe0d,1,1,1,0,0,0,1
csAgent-70b1fb02-c8de-4950-ba00-e9f4f79809a9,1,1,1,0,0,0,1
csAgent-cbd464a6-66c2-499c-945b-fb8c15120555,1,1,1,0,0,0,1
csAgent-778fe589-42b8-4f72-978a-272072f2c98a,1,1,1,0,0,0,1
csAgent-fc0d000f-81ba-4da2-985c-7fe157459c01,1,1,1,0,0,0,1
csAgent-32e4a09c-9c75-448d-8b50-8ed79844600a,1,1,1,0,0,0,1
csAgent-52b10c16-a1a9-4691-90a0-a78fa591da00,1,1,1,0,0,0,1
csAgent-1c10cd1a-db98-49c5-a6c1-1b74901df488,1,1,1,0,0,0,1
csAgent-c67ca30c-f69d-4800-a6b7-df4221a9f8d3,1,1,1,0,0,0,1
csAgent-14e2e7d1-3475-4562-aab2-fd2a73665d78,1,1,1,0,0,0,1
csAgent-1f312b5b-7af9-4927-99a6-169888bc4c0b,1,1,1,0,0,0,1
csAgent-ab4471b6-6416-4afd-8812-44490a9c439e,1,1,1,0,0,0,1
csAgent-52d21679-ab39-4e45-8ae0-a0274f6ce4a4,1,1,1,0,0,0,1
csAgent-189a852a-be44-494f-92ab-5e6a77714d3b,1,1,1,0,0,0,1
csAgent-e019929f-c505-466b-956b-44f68ccb137c,1,1,1,0,0,0,1
csAgent-ecdfcf5c-b027-4fe8-a50f-cc0db6fa1c02,1,1,1,0,0,0,1
csAgent-c94981a5-cbd4-4bd0-bdb8-e55d64f87fae,1,1,1,0,0,0,1
csAgent-2142907d-39f8-42ac-8d48-0615c06e35d7,1,1,1,0,0,0,1
csAgent-875f42d6-61fb-44bd-b196-64b1a91ca361,1,1,1,0,0,0,1
csAgent-c8e65485-bb02-4960-b051-0251bce175c4,1,1,1,0,0,0,1
csAgent-bc164e3f-dce4-477e-91d8-50081daf4dd7,1,1,1,0,0,0,1
csAgent-41702270-a186-421c-9c3b-f778f7a4e6f6,1,1,1,0,0,0,1
csAgent-92a09058-e42e-407c-b245-0ca055e628eb,1,1,1,0,0,0,1
csAgent-c85155d9-36b7-412b-b187-543a356b7daf,1,1,1,0,0,0,1
csAgent-d9da74d3-c233-45ec-a4a8-1379276d9ecc,1,1,1,0,0,0,1
