userId,groupsJoined,groupsInherited,acesReceived,acesModified,joinedDomainAdminsGroup,userIsKerboroastable,isNormalActivity
attacker-442ddf46-57b4-463c-8dce-24cfd22a5296,1,1,2,0,0,0,1
attacker-442ddf46-57b4-463c-8dce-24cfd22a5296,1,1,1,0,0,0,1
csAgent-167089f4-4614-416a-b3b8-8ffceb29c99e,1,1,1,0,0,0,1
csAgent-b28dc571-0643-49f9-bc67-12cc9519c73f,1,1,1,0,0,0,1
csAgent-7558742f-e971-4868-b3c5-a47aefe7d580,1,1,1,0,0,0,1
csAgent-e93bda42-fa59-4c28-80bd-c1b57308dbe6,1,1,1,0,0,0,1
csAgent-675a9828-a02c-4db6-a0cb-ca61d36818d9,1,1,1,0,0,0,1
csAgent-fb935930-df34-490e-9097-156e34fd215a,1,1,1,0,0,0,1
csAgent-d9aa155d-3fc9-415e-a59b-4903dd7b5408,1,1,1,0,0,0,1
csAgent-b901ad2a-e5e6-4aea-808b-0e6a1e42a7e1,1,1,1,0,0,0,1
csAgent-87aa3c22-999c-445d-bd0f-d2875c0addee,1,1,1,0,0,0,1
csAgent-c0197e1f-0c67-4e9a-8bad-d82fb8bbede1,1,1,1,0,0,0,1
csAgent-8fce2b52-a412-41ac-87f2-2ddb91d55039,1,1,1,0,0,0,1
csAgent-033c5582-aa9d-48e2-aa3e-93e7b5763ad6,1,1,1,0,0,0,1
csAgent-2e916844-965a-486b-aad7-bc4be4a9e65f,1,1,1,0,0,0,1
csAgent-3fcf6c58-1b51-4c01-a1bd-994a1dab672c,1,1,1,0,0,0,1
csAgent-60e03469-ac44-414b-b1c1-68e2ce746aef,1,1,1,0,0,0,1
csAgent-c83686e9-add7-4b3d-8042-a660661f900e,1,1,1,0,0,0,1
csAgent-36e40a35-d442-4106-a9ec-8270f7bcd036,1,1,1,0,0,0,1
csAgent-ea2b9b29-ca38-4194-b851-dc069759cd42,1,1,1,0,0,0,1
csAgent-54c42eb2-dc9a-4f82-97e5-1aafc0f16642,1,1,1,0,0,0,1
csAgent-3121184f-dd9f-4a4e-bd87-1ce8c4e5a479,1,1,1,0,0,0,1
csAgent-b9d043e2-1c9b-433e-bd2f-a216142f471f,1,1,1,0,0,0,1
csAgent-fca6968b-5b72-4a72-9fe3-7d4488f6928a,1,1,1,0,0,0,1
csAgent-ad2d8c54-f783-4bbb-9960-7a2dc33f0b10,1,1,1,0,0,0,1
csAgent-16368f41-5b15-4583-ae29-d670055c08c8,1,1,1,0,0,0,1
csAgent-8cd2ccc6-217a-44a6-b019-0c2e6bfe5622,1,1,1,0,0,0,1
csAgent-e4ce5380-5c50-4f87-9f42-4aef5599bc60,1,1,1,0,0,0,1
csAgent-7d6d6494-3eb3-42e1-ac1e-9c0d7f045acb,1,1,1,0,0,0,1
csAgent-3762fe22-b616-44b0-ae3d-ccc0ecc881b7,1,1,1,0,0,0,1
csAgent-3cc16bc9-c8de-4abc-82ba-a48428c53ff1,1,1,1,0,0,0,1
csAgent-1d865862-be92-4bdc-982c-8c546c6fe56d,1,1,1,0,0,0,1
csAgent-9993f0a2-e8c8-4e0a-83d0-f87f62e56869,1,1,1,0,0,0,1
csAgent-d0bef0a8-9bad-4b2b-9217-066216e17520,1,1,1,0,0,0,1
csAgent-d2fa845a-942d-4ae8-99f6-2230fae9cb16,1,1,1,0,0,0,1
csAgent-8fbb05c5-3422-4fe9-ab55-8111111bfcfd,1,1,1,0,0,0,1
csAgent-3ee0f023-847e-4108-b1b9-efbae67cc2f4,1,1,1,0,0,0,1
csAgent-91bbaa63-a83f-4f53-bebe-cef93f52df25,1,1,1,0,0,0,1
csAgent-892e55e5-6d8b-44a9-8dc5-8bfa054ea456,1,1,1,0,0,0,1
csAgent-56b97746-0727-4e24-a437-62fc8476f246,1,1,1,0,0,0,1
csAgent-2c1c3cf0-e426-49d4-ac42-10ba20daa43b,1,1,1,0,0,0,1
csAgent-f95ce4c8-b73c-46d2-b1c9-87b53ab59883,1,1,1,0,0,0,1
csAgent-68c0bc06-15ae-4fec-9e30-a9fabb897daa,1,1,1,0,0,0,1
csAgent-bb91b2bb-83a4-444f-a147-55f5266535da,1,1,1,0,0,0,1
csAgent-57319024-0f71-4f42-93ff-0c37411f19d5,1,1,1,0,0,0,1
csAgent-7de07aaf-0146-4a7a-85b7-f33c5aaf1001,1,1,1,0,0,0,1
csAgent-993caeff-5389-4fcd-8b92-3fb8e2d3c1af,1,1,1,0,0,0,1
csAgent-924d1250-27f3-4d1c-8d4e-449bef855caf,1,1,1,0,0,0,1
csAgent-37092fed-5357-4382-b812-6ffcb5d8db50,1,1,1,0,0,0,1
