userId,groupsJoined,groupsInherited,acesReceived,acesModified,joinedDomainAdminsGroup,userIsKerboroastable,isNormalActivity
csAgent-0cd3c518-13b8-44ef-a7a5-c6b3f80430f9,1,1,1,0,0,0,1
csAgent-cb3b54e7-a660-4269-9b50-60b4c462ca70,1,1,1,0,0,0,1
csAgent-32f3a902-114c-41fd-ade2-fe83b4f310ff,1,1,1,0,0,0,1
csAgent-012edc01-54ba-48cf-98f7-d63b188cd9a6,1,1,1,0,0,0,1
csAgent-a203934f-cbcb-4c63-a494-046bc9f09a91,1,1,1,0,0,0,1
csAgent-9e305fbb-9dcf-47c7-8507-bf3bcbb95709,1,1,1,0,0,0,1
csAgent-a1c79f50-4ff2-4e23-99d1-004f1b50f0ab,1,1,1,0,0,0,1
csAgent-780b7ab7-bf51-4d55-a1d5-f8c479e8353d,1,1,1,0,0,0,1
csAgent-7395c919-b57b-4194-96e0-b1454653e715,1,1,1,0,0,0,1
csAgent-ced134e0-fcdf-410a-abd3-3083db2e9938,1,1,1,0,0,0,1
csAgent-c3f45020-f07e-4447-bcaa-dcbe3cecc1e5,1,1,1,0,0,0,1
csAgent-3e308e08-f392-43da-b64f-a78f1ee9fb71,1,1,1,0,0,0,1
csAgent-1eae1030-69ef-4d69-bd2f-881f2760cd81,1,1,1,0,0,0,1
csAgent-137e66cf-364f-4001-898c-2c927a0b10f1,1,1,1,0,0,0,1
csAgent-e71c1d01-f501-4ad6-8939-58f729ac56a2,1,1,1,0,0,0,1
csAgent-d142a172-b9b8-4d27-ae27-7287bca16dd7,1,1,1,0,0,0,1
csAgent-48d2f3c9-68d6-4297-a045-92047c8f71bb,1,1,1,0,0,0,1
csAgent-88ad5222-4f66-4b48-b1db-c40947d30d48,1,1,1,0,0,0,1
csAgent-4a1c9677-3c03-46d0-8b47-f3a7ab6d73bf,1,1,1,0,0,0,1
csAgent-2459c016-a457-4149-939c-0636035d5f92,1,1,1,0,0,0,1
csAgent-aaa6bdfb-a83d-43dd-8895-dc479a76e7ed,1,1,1,0,0,0,1
csAgent-1308a938-1738-48b2-8a99-d6efe3129fe8,1,1,1,0,0,0,1
csAgent-f890cb67-b599-42c0-8837-a69a53eb85d5,1,1,1,0,0,0,1
csAgent-a615dd0a-3404-4e26-a0ae-1d58017f083e,1,1,1,0,0,0,1
csAgent-f1c467c3-4226-4218-9718-be7fc3a9f5e9,1,1,1,0,0,0,1
csAgent-be63c2ed-0c07-4dc2-a4fb-b513698fcce6,1,1,1,0,0,0,1
csAgent-2383aa4b-9bff-4dff-8419-9ba5c7d70525,1,1,1,0,0,0,1
csAgent-738a77a4-030a-4ef1-a6e5-fccd846de9cd,1,1,1,0,0,0,1
