userId,groupsJoined,groupsInherited,acesReceived,acesModified,joinedDomainAdminsGroup,userIsKerboroastable,isNormalActivity
attacker-dbc299e1-3e70-4bf4-a913-a87d88258490,1,1,1,0,0,0,1
csAgent-97b2b1a9-cbed-4e63-bab3-a0e81d032989,1,1,1,0,0,0,1
csAgent-edc3d269-497c-4089-b543-b5c9660f9634,1,1,1,0,0,0,1
csAgent-19a70d75-32bf-42a7-894f-2af33fd469f9,1,1,1,0,0,0,1
csAgent-143ae663-8979-442e-827d-bbfa64939b60,1,1,1,0,0,0,1
csAgent-457b79f3-d203-4a64-b1ed-24fb833db097,1,1,1,0,0,0,1
csAgent-7fe78ef5-d9c9-491b-be4d-53bc1b09e93f,1,1,1,0,0,0,1
csAgent-bd4ad173-b277-4cf7-ba4d-b7f1d5f3655c,1,1,1,0,0,0,1
csAgent-955af765-d253-4861-962c-6a6b4653099c,1,1,1,0,0,0,1
csAgent-272070f9-d468-4e1d-893b-1d1b01205f91,1,1,1,0,0,0,1
csAgent-6a88408b-3241-423c-ae34-f1e42a934610,1,1,1,0,0,0,1
csAgent-83816f65-815d-4381-9bcc-2f9db44c5628,1,1,1,0,0,0,1
csAgent-43ab8c1d-5e53-4fde-bba4-bb2d66469a57,1,1,1,0,0,0,1
csAgent-f9cd3abf-2d37-48da-aabe-ecbc10c53393,1,1,1,0,0,0,1
csAgent-1ec542a1-3922-4601-9636-eb7791bf2a9b,1,1,1,0,0,0,1
csAgent-8d390a0d-ff6a-41a9-bb6e-826ae63a7984,1,1,1,0,0,0,1
csAgent-75abd416-8a02-4ae6-87cd-4fff7e023354,1,1,1,0,0,0,1
csAgent-36a12895-feda-4e2a-8d51-69cd702ec5a6,1,1,1,0,0,0,1
csAgent-343e768e-d2f1-48a5-852b-14cd7d94506b,1,1,1,0,0,0,1
csAgent-d10bcb5d-b869-4c3b-bc5c-e80b999c5fce,1,1,1,0,0,0,1
csAgent-43ef3a1a-ac65-4eaf-92ad-11f07589bc19,1,1,1,0,0,0,1
csAgent-5656bf93-bc47-40b7-8a4a-6739cc2924ce,1,1,1,0,0,0,1
csAgent-631a04ab-ba8d-492f-a681-04ab1ca53394,1,1,1,0,0,0,1
csAgent-da93651f-8536-44f2-b784-77629562d8e0,1,1,1,0,0,0,1
csAgent-060bad32-b87e-45e3-be40-9a5ef2d2fdb5,1,1,1,0,0,0,1
csAgent-4c131d86-b7d9-4d3b-94a0-e495f0fe45b6,1,1,1,0,0,0,1
csAgent-f16b8547-375b-4892-82d2-16ef75b7bf4a,1,1,1,0,0,0,1
csAgent-2e8de5d9-eb20-4535-8b64-a6c510073b16,1,1,1,0,0,0,1
csAgent-4d008619-b034-4b1b-bb7b-b2b7d1e998f8,1,1,1,0,0,0,1
csAgent-65829190-443e-4105-81e2-abd26abc74a0,1,1,1,0,0,0,1
csAgent-04494daa-13a5-4ac6-84d1-247a50a9d885,1,1,1,0,0,0,1
csAgent-8cb48c5c-5741-4b88-bacc-d666625be689,1,1,1,0,0,0,1
csAgent-fac0f5cc-6746-4768-8277-5ce083357739,1,1,1,0,0,0,1
csAgent-c5ae1b2e-3060-49d5-b16a-e2ea0c901a88,1,1,1,0,0,0,1
csAgent-cd6b0eb6-fe45-4e46-9fc4-1a7bb20e4e4b,1,1,1,0,0,0,1
csAgent-20cd70cc-a071-43c6-86e2-49c02233aa0a,1,1,1,0,0,0,1
csAgent-f4bbedc4-def7-4c41-9032-ffb90a59d2eb,1,1,1,0,0,0,1
csAgent-cb1a4e99-6d7c-4a08-a1bc-ad31fcf5827c,1,1,1,0,0,0,1
csAgent-be33c0d6-5ec4-47a2-b37d-076238b6892e,1,1,1,0,0,0,1
csAgent-3395ed26-5cbc-4aa1-aee7-5103778d1d6f,1,1,1,0,0,0,1
csAgent-3de7a507-ee2f-41b8-b813-015278a0ad2d,1,1,1,0,0,0,1
csAgent-3606df00-498e-4425-8199-20c1dd4d23a9,1,1,1,0,0,0,1
csAgent-6050e5b5-799d-465f-a2f7-a1a30f8d3c24,1,1,1,0,0,0,1
csAgent-e1418dbd-56e6-43aa-9cc9-fdebfe99f071,1,1,1,0,0,0,1
csAgent-2a58dd9d-4d0a-46ec-9a59-5243a9c8087f,1,1,1,0,0,0,1
csAgent-03451e5e-89bc-4411-b1be-16090d3d86bc,1,1,1,0,0,0,1
csAgent-c973ef59-173d-47c3-9598-19c29c1a26b0,1,1,1,0,0,0,1
csAgent-aa50a9f3-5867-4c4b-8980-d4563ade5029,1,1,1,0,0,0,1
csAgent-03ac24e9-2dd2-49e2-9a63-b9d9ce7bb399,1,1,1,0,0,0,1
csAgent-04155f87-40b8-4fe7-bc89-73edc10c0a3e,1,1,1,0,0,0,1
csAgent-44f42a79-215f-4e2e-9b58-210d415abfd9,1,1,1,0,0,0,1
csAgent-3148c71a-751c-4795-b283-2bfeca215387,1,1,1,0,0,0,1
csAgent-021aedf4-d3fd-459a-b93f-52fbb2055d24,1,1,1,0,0,0,1
csAgent-775588d8-01bc-4f02-9961-e0125592933a,1,1,1,0,0,0,1
csAgent-b96e8bd6-12d2-4b87-a84c-2dbc69c3a583,1,1,1,0,0,0,1
csAgent-87f78c83-a64b-45c6-95af-5544928fc350,1,1,1,0,0,0,1
csAgent-b1e76b8d-56d0-4b6a-8692-e89d6c1ab548,1,1,1,0,0,0,1
csAgent-ead12908-22df-45e2-9547-2db6a464d121,1,1,1,0,0,0,1
csAgent-efca01de-2a15-402f-9691-1b43bf5ad566,1,1,1,0,0,0,1
csAgent-10c534e8-e92f-44c5-b105-4c70e45319cd,1,1,1,0,0,0,1
csAgent-82fc19a0-a395-4b8a-ab81-8f1006862930,1,1,1,0,0,0,1
csAgent-ab6453ec-b47f-4da8-afe2-ef72a6abd36d,1,1,1,0,0,0,1
csAgent-7d8ab5dc-c838-412e-b510-a16a262d526c,1,1,1,0,0,0,1
csAgent-78bf7393-b9e4-4a96-937c-5b63c19b51d8,1,1,1,0,0,0,1
csAgent-3e320577-a833-490e-a39f-e93504b166d7,1,1,1,0,0,0,1
csAgent-d9615c66-4569-4cc7-9f35-ee83fc8ce43d,1,1,1,0,0,0,1
csAgent-45e5003c-7553-48c1-a4b0-779451d140da,1,1,1,0,0,0,1
csAgent-71d45d0f-5112-443d-aa12-93e81e8d6760,1,1,1,0,0,0,1
csAgent-aacf47de-693e-4ba3-93fb-2a58b826e3a4,1,1,1,0,0,0,1
csAgent-8283934b-88e7-461f-a8e6-937ff751367a,1,1,1,0,0,0,1
csAgent-529bb4ba-b604-403d-b5e9-7ff088459443,1,1,1,0,0,0,1
csAgent-3d2745c7-202e-4638-89e7-c386e7260113,1,1,1,0,0,0,1
csAgent-cb19c4d4-be30-4e6c-b033-37bf74726192,1,1,1,0,0,0,1
csAgent-8e3c897e-4e05-4a28-af65-5b3f9874edff,1,1,1,0,0,0,1
csAgent-7923faa5-118e-40e8-8f0b-83dd5ff6b41e,1,1,1,0,0,0,1
csAgent-ba08f377-9f0c-4486-bc33-ac725601acdd,1,1,1,0,0,0,1
csAgent-26463164-c811-4193-a6d8-ea837a274725,1,1,1,0,0,0,1
csAgent-7a59d811-dfce-4884-884a-e6017b50c4dd,1,1,1,0,0,0,1
csAgent-1f6177c5-c4c2-4fc1-bc6c-293b39014453,1,1,1,0,0,0,1
csAgent-2162021e-9294-42b3-924b-c1adce26ccf6,1,1,1,0,0,0,1
new-admin-1a9b2e86-8157-49cc-977a-34162d86f4a2,1,1,3,0,1,0,1
csAgent-2e8de5d9-eb20-4535-8b64-a6c510073b16,1,1,1,0,0,0,1
dcd24971-b0ee-43a6-8b4a-70b42777757e,1,1,56,0,0,0,1
854d1a39-940b-4ef6-8603-967d9326bdec,1,1,56,0,0,0,1
ad8a2afa-6fe9-4153-8dae-272ce508b463,1,1,56,0,0,0,1
26d04231-e4e7-4be1-8895-8d568ead9318,1,1,56,0,0,0,1
23686cd4-40d8-422a-860f-29ad83e67005,1,1,56,0,0,0,1
63479e36-02f9-48da-9aae-ba96d3445db0,1,1,56,0,0,0,1
fe96aa43-39ba-4b4c-a423-0fe505f40d79,1,1,56,0,0,0,1
89201ed3-ebda-41cc-a01c-f82650643683,1,1,56,0,0,0,1
91253136-691b-4140-9835-ee467e5ddfcc,1,1,56,0,0,0,1
bf753f86-c091-4193-9631-7fabe7b6efb2,1,1,56,0,0,0,1
6167ff4b-9108-4efc-bdd6-f25ac130f9da,1,1,56,0,0,0,1
31e67408-4de1-42cf-b6bb-5c86e5999847,1,1,56,0,0,0,1
347fbbb6-bda0-4580-a6d2-ff9684642c29,1,1,56,0,0,0,1
41f0ccab-7e03-4933-bb75-2ab3122405ab,1,1,56,0,0,0,1
8873c2ba-c347-4edb-8e09-713c29071c90,1,1,56,0,0,0,1
ca99ade9-b3c7-4e12-912f-8b1a9d883cc5,1,1,56,0,0,0,1
5a7a0160-4219-4b51-97f3-2dceef4d9668,1,1,56,0,0,0,1
d896acb1-01cc-4ad3-8c85-6821786b9411,1,1,56,0,0,0,1
207a51f4-d6ea-466b-9518-2464c8ac18b5,1,1,56,0,0,0,1
6094c329-b459-4fcd-9fc9-9dbfb9999959,1,1,56,0,0,0,1
cc83ecf3-3545-4f5b-bf38-15d51ed7c1a9,1,1,56,0,0,0,1
6abe352a-7f2c-44e5-909d-0731212ec2a0,1,1,56,0,0,0,1
954a3923-cd33-4d3b-ba04-564167bc62e9,1,1,56,0,0,0,1
bf9267f0-b10a-4b88-8f14-4294f501445a,1,1,56,0,0,0,1
8d8e6bd0-09bf-4b88-af4a-3f00fbc79454,1,1,56,0,0,0,1
4d5035a5-d1a3-42f5-8fc6-ed8f92a0f385,1,1,56,0,0,0,1
500c3a1f-2e33-449a-b71d-81b041a3e4a1,1,1,56,0,0,0,1
89e67254-8a28-49ec-9f38-d8b708a9a28e,1,1,56,0,0,0,1
3338355d-19d3-41de-80ae-9ef645d9527f,1,1,56,0,0,0,1
51d9408c-7aa2-475c-8142-59220161c84e,1,1,56,0,0,0,1
349beaf9-3fb3-4f32-b99c-8889322e4266,1,1,56,0,0,0,1
2369bc0c-12e7-4c9d-8b0f-0f697723be42,1,1,56,0,0,0,1
7ee351ee-4141-432a-8c50-c332d27535d2,1,1,56,0,0,0,1
75c8205b-30e6-4cf2-859a-c951b5f9f9f3,1,1,56,0,0,0,1
e200444a-92cf-4229-b80f-88cd919fb50c,1,1,56,0,0,0,1
04696f2e-2f01-457b-b566-d68e8b32278e,1,1,56,0,0,0,1
2d4ceaa3-a401-4951-8e3b-0013129894e7,1,1,56,0,0,0,1
3ae46a8a-23e4-4933-9cf2-4e7ababa5a3d,1,1,56,0,0,0,1
17af0dc9-d776-4abd-8bd2-3c1ea1cc7129,1,1,56,0,0,0,1
392261b8-fc8b-4b72-884b-81417dc11a34,1,1,56,0,0,0,1
c8b8649b-8dad-4606-a9b9-16860989affe,1,1,56,0,0,0,1
b459fa8a-f01c-4d5b-b747-1a082c6e8667,1,1,56,0,0,0,1
3b1f1169-a3c3-47c8-841b-eb9fc8d4960f,1,1,56,0,0,0,1
80a1b697-faa1-4ecb-bfb7-44c18a8f8f64,1,1,56,0,0,0,1
7a0f1311-ae38-4406-b46d-64da70e15938,1,1,56,0,0,0,1
967b0f8a-5972-4f8b-ad8f-bd0f3af19066,1,1,56,0,0,0,1
08e84f46-391b-4f22-b206-b3e8d7680c8e,1,1,56,0,0,0,1
1521e939-0b02-4223-b3c6-30ca8d55c04e,1,1,56,0,0,0,1
f3d49bf8-abaa-4524-83f6-f359b5df1978,1,1,56,0,0,0,1
0dc5d143-7f00-4bb5-aca6-b560c6972be5,1,1,56,0,0,0,1
48aa38f9-2826-4030-b209-65a576650de2,1,1,56,0,0,0,1
b6fd2ebc-1e44-4f03-ae2a-ceb25a326bdd,1,1,56,0,0,0,1
610e047b-2b47-4555-baed-f8c7737e752d,1,1,56,0,0,0,1
c87081c9-aa65-43cc-a484-181cc9ba19b9,1,1,56,0,0,0,1
4deed7d4-2ef7-4ef3-9125-52929195586c,1,1,56,0,0,0,1
a85b41ba-4496-44da-a6dd-0329538fb817,1,1,56,0,0,0,1
1132ac98-cbdf-4474-86fa-71789230b7e3,1,1,56,0,0,0,1
2ea51e1d-6b64-4c16-8ac2-39cd7f651266,1,1,56,0,0,0,1
cbe85002-63af-4619-8e8b-2c4acaf6e09d,1,1,56,0,0,0,1
4a9635be-b432-4e15-846b-c54be623cf15,1,1,56,0,0,0,1
ca09088c-406f-4774-b1f1-82901c267a1c,1,1,56,0,0,0,1
4ed3bf1c-8c20-4aa5-8ca8-a19c89326b8e,1,1,56,0,0,0,1
52a4f0dd-b8ab-45fd-a037-9c0c5d6e24ff,1,1,56,0,0,0,1
227cce29-e1ac-4d95-ba63-fd7c9edf2a67,1,1,56,0,0,0,1
beed92ae-7866-496e-9d9a-b8c6cad082ca,1,1,56,0,0,0,1
95c9871a-d1b5-4530-83d7-07147304b107,1,1,56,0,0,0,1
4960abea-1cad-4cac-8a7a-3528541866bc,1,1,56,0,0,0,1
10c00bbf-9fa5-444a-a112-0f1b0319db82,1,1,56,0,0,0,1
5d9000f7-e5d7-4e47-9a17-69a27a93da3d,1,1,56,0,0,0,1
e714c8ee-7754-429e-b3c8-7584f1e2501e,1,1,56,0,0,0,1
7d11d5a9-fc55-4970-9fb6-ff1122481d5b,1,1,56,0,0,0,1
461d674e-7e18-42e9-9712-cacc7c393056,1,1,56,0,0,0,1
ec697659-2cf1-4c1c-8ca8-b970a930e331,1,1,56,0,0,0,1
csAgent-97b2b1a9-cbed-4e63-bab3-a0e81d032989,1,1,70,0,0,0,1
csAgent-edc3d269-497c-4089-b543-b5c9660f9634,1,1,70,0,0,0,1
csAgent-7fe78ef5-d9c9-491b-be4d-53bc1b09e93f,1,1,70,0,0,0,1
csAgent-bd4ad173-b277-4cf7-ba4d-b7f1d5f3655c,1,1,70,0,0,0,1
csAgent-f20dc73e-2a4d-4942-aa77-12388b7813b8,1,1,70,0,0,0,1
csAgent-272070f9-d468-4e1d-893b-1d1b01205f91,1,1,70,0,0,0,1
csAgent-8d390a0d-ff6a-41a9-bb6e-826ae63a7984,1,1,70,0,0,0,1
csAgent-bdb7d26d-f172-4905-b0a8-1b4b96295ccf,1,1,70,0,0,0,1
csAgent-343e768e-d2f1-48a5-852b-14cd7d94506b,1,1,70,0,0,0,1
csAgent-8cb48c5c-5741-4b88-bacc-d666625be689,1,1,70,0,0,0,1
csAgent-e556107a-6dc4-43a9-8e2a-657a439323d7,1,1,70,0,0,0,1
csAgent-2a58dd9d-4d0a-46ec-9a59-5243a9c8087f,1,1,70,0,0,0,1
csAgent-c973ef59-173d-47c3-9598-19c29c1a26b0,1,1,70,0,0,0,1
csAgent-7ca49b65-0b8e-42a6-aca4-a2d558424420,1,1,70,0,0,0,1
csAgent-71d45d0f-5112-443d-aa12-93e81e8d6760,1,1,70,0,0,0,1
csAgent-8283934b-88e7-461f-a8e6-937ff751367a,1,1,70,0,0,0,1
csAgent-8e3c897e-4e05-4a28-af65-5b3f9874edff,1,1,70,0,0,0,1
csAgent-7a59d811-dfce-4884-884a-e6017b50c4dd,1,1,70,0,0,0,1
f6b848cd-c42b-48a6-a432-b672a4ead845,1,1,70,0,0,0,1
26d04231-e4e7-4be1-8895-8d568ead9318,1,1,70,0,0,0,1
91253136-691b-4140-9835-ee467e5ddfcc,1,1,70,0,0,0,1
bf753f86-c091-4193-9631-7fabe7b6efb2,1,1,70,0,0,0,1
6167ff4b-9108-4efc-bdd6-f25ac130f9da,1,1,70,0,0,0,1
31e67408-4de1-42cf-b6bb-5c86e5999847,1,1,70,0,0,0,1
d896acb1-01cc-4ad3-8c85-6821786b9411,1,1,70,0,0,0,1
cc83ecf3-3545-4f5b-bf38-15d51ed7c1a9,1,1,70,0,0,0,1
18daeab4-13da-45de-8b0a-7084f19cae52,1,1,70,0,0,0,1
954a3923-cd33-4d3b-ba04-564167bc62e9,1,1,70,0,0,0,1
d951237b-0015-4d1b-bb3d-4695e513fdef,1,1,70,0,0,0,1
08e84f46-391b-4f22-b206-b3e8d7680c8e,1,1,70,0,0,0,1
c78fec05-10a6-4f25-b185-2269a2d50e2b,1,1,70,0,0,0,1
5b11bea4-acb1-4aeb-abd1-59fabdec9a71,1,1,70,0,0,0,1
4deed7d4-2ef7-4ef3-9125-52929195586c,1,1,70,0,0,0,1
a85b41ba-4496-44da-a6dd-0329538fb817,1,1,70,0,0,0,1
1132ac98-cbdf-4474-86fa-71789230b7e3,1,1,70,0,0,0,1
cbaddfa0-cf8b-4137-90b6-ad970af1c966,1,1,91,0,0,0,1
9fafa13e-1194-46a5-99f9-91ae87bdf44e,1,1,91,0,0,0,1
67c351cd-6197-47f4-802c-f5de9f42d31b,1,1,91,0,0,0,1
646856e8-2885-4a58-a061-f2887b023b74,1,1,91,0,0,0,1
22327fe0-4e2b-44f5-91e6-24b622fcaaae,1,1,91,0,0,0,1
66458021-8082-436e-a57a-195ce2c66e48,1,1,91,0,0,0,1
177bb4c2-140b-496d-936f-5210a8833faa,1,1,91,0,0,0,1
de12a3cd-1782-4cf2-a4bf-1c7ba3fb5edb,1,1,91,0,0,0,1
270beefd-8c19-41c7-b1f2-86011bcd6dd0,1,1,91,0,0,0,1
0338aceb-9c4c-4f17-a4f9-0625ff25dbb8,1,1,91,0,0,0,1
7b542309-e66e-45c6-9869-315fcc284c9a,1,1,91,0,0,0,1
bbeb2f63-3eac-432d-bcc0-8877bc7ad36b,1,1,91,0,0,0,1
89096a74-1ce2-448c-930d-cce914c77a7a,1,1,91,0,0,0,1
062b438a-fc11-43d0-92e6-d00e160bb4c2,1,1,91,0,0,0,1
895036e3-2df9-4655-9b18-5c6ad27c925a,1,1,91,0,0,0,1
a522a8cd-186e-4fff-b1d7-ded096c25e37,1,1,91,0,0,0,1
a52901b9-c7e4-43db-8755-4958466559f0,1,1,91,0,0,0,1
17dbd8b2-2853-437a-8f06-f1ea5bf2c7e3,1,1,91,0,0,0,1
a292163c-8fe3-47fa-b88d-ded9487f6530,1,1,91,0,0,0,1
8eea4ba8-70bf-4a16-b7b2-6f4651359300,1,1,91,0,0,0,1
cbca5b67-bb46-4af2-8b11-d57a62d2d781,1,1,91,0,0,0,1
5cff47de-a859-4f2f-ad1d-cf684db35e9a,1,1,91,0,0,0,1
550c1f4b-152e-401b-8896-59fa391cae49,1,1,91,0,0,0,1
abadae51-75c0-42ad-b628-aea60f52a96c,1,1,91,0,0,0,1
5daff842-bb87-4ad4-b976-beb10a86ba55,1,1,91,0,0,0,1
535f1f37-c933-4477-8999-f0ca57f93f46,1,1,91,0,0,0,1
995d948a-0ad0-4498-b819-1d285dd1a525,1,1,91,0,0,0,1
91b01a54-f0b0-4ec7-9d03-da864c84aa05,1,1,91,0,0,0,1
1f18aff7-4746-4e56-853e-709e74b16b98,1,1,91,0,0,0,1
1d18aed6-25ab-4d0b-85e8-b1c7cddbd6f1,1,1,91,0,0,0,1
270ee2f7-89bf-4b30-a704-69550ca92c40,1,1,91,0,0,0,1
258500ae-40fe-462d-8205-360b6ad0de04,1,1,91,0,0,0,1
65d42293-1b2b-40b1-9ae1-2cf53ad7ecab,1,1,91,0,0,0,1
0887325d-c979-4aca-a8d3-4d2f6df8d8d4,1,1,91,0,0,0,1
bbfbb720-dade-4add-8916-1a0004d32820,1,1,91,0,0,0,1
09b112a8-6f96-4883-b456-d31fe4722048,1,1,91,0,0,0,1
34438278-d8be-490a-a9f4-f83ae45074b9,1,1,91,0,0,0,1
18ade938-2d91-4d8c-9a20-337fabfb7efd,1,1,91,0,0,0,1
