userId,groupsJoined,groupsInherited,acesReceived,acesModified,joinedDomainAdminsGroup,userIsKerboroastable,isNormalActivity
attacker-0c5ad5ee-209e-47e8-a63b-8b2860ce8483,1,1,1,0,0,0,1
csAgent-f74b1c99-2ba9-4011-af32-d887f5fcb86f,1,1,1,0,0,0,1
csAgent-131b2c79-b11d-40e6-8e0d-060660dfec4e,1,1,1,0,0,0,1
csAgent-25ecdeca-611f-46ef-b64e-368759a845f5,1,1,1,0,0,0,1
csAgent-1204d22e-4e17-4d72-9ae2-0df3c82f2856,1,1,1,0,0,0,1
csAgent-e3eb5387-c24e-4258-a8cc-e067ff32a0dd,1,1,1,0,0,0,1
csAgent-a9a5aafe-30a7-4f5c-b9f2-d7a125130bed,1,1,1,0,0,0,1
csAgent-284d93d6-9dd6-4e71-9c0e-28a36fa786c6,1,1,1,0,0,0,1
csAgent-72cfd32b-59d5-40cf-a46b-94e341c63df3,1,1,1,0,0,0,1
csAgent-b695493e-4118-49d6-9036-4de4051980f3,1,1,1,0,0,0,1
csAgent-6e58c200-0630-4953-b9ef-b00b770739ed,1,1,1,0,0,0,1
csAgent-671bd0b0-e5e6-4ece-8929-cfb0e5c172c5,1,1,1,0,0,0,1
csAgent-1d9bcd64-631a-485c-9f66-56e92f870f16,1,1,1,0,0,0,1
csAgent-caa21a28-4d20-47e0-9f5a-3ccf664fea37,1,1,1,0,0,0,1
csAgent-2432b529-268f-4abd-bf5c-90707881dfc9,1,1,1,0,0,0,1
csAgent-8f714207-a0a1-4313-acb2-604943456f59,1,1,1,0,0,0,1
csAgent-c1651a0e-d9c5-4427-bcb5-5c7f445dc950,1,1,1,0,0,0,1
csAgent-b74e0c75-3389-4d51-8572-50b0037b9521,1,1,1,0,0,0,1
csAgent-72e04f09-5a90-489c-9628-d68a46055425,1,1,1,0,0,0,1
csAgent-bd381a44-05f9-4c0e-97b4-20f7dec606fa,1,1,1,0,0,0,1
csAgent-a720f843-e3d9-4a85-99fb-f0a197d0083f,1,1,1,0,0,0,1
csAgent-a565c7e4-a3d0-44b1-93fb-d185a9f31502,1,1,1,0,0,0,1
csAgent-f1abd041-c338-4a9d-9ca4-438696212ad9,1,1,1,0,0,0,1
csAgent-9b9cc874-0370-4d37-a4b3-14b88451a6db,1,1,1,0,0,0,1
csAgent-e368c448-5b6a-4bea-97db-acc37e9b4ab6,1,1,1,0,0,0,1
csAgent-1e5b05a4-4c54-4f2e-ac64-69b8f27c6174,1,1,1,0,0,0,1
csAgent-3ac39107-842d-4af1-9d12-d6ab08654971,1,1,1,0,0,0,1
csAgent-ce2b0623-8a2b-4d46-9cbb-4dd97a2c8200,1,1,1,0,0,0,1
csAgent-0e86d22c-6afb-4cc7-8ada-a19756607c14,1,1,1,0,0,0,1
csAgent-ca0ef70a-a376-4f45-b19d-58c282cd9bbf,1,1,1,0,0,0,1
csAgent-e65ef455-9118-4275-86d9-94482a9c6da6,1,1,1,0,0,0,1
csAgent-0c4b042e-aae9-4fad-80fd-c81066c1d2ef,1,1,1,0,0,0,1
csAgent-dcedb3df-9e83-4e0b-af75-91d60d590edb,1,1,1,0,0,0,1
new-admin-10c2a563-8871-4d3b-99a4-a0969262fdf9,1,1,3,0,1,0,1
csAgent-b695493e-4118-49d6-9036-4de4051980f3,1,1,1,0,0,0,1
csAgent-5baf0ec5-4aef-47e7-aefe-cd60051f1389,1,1,1,0,0,0,1
a79fc679-8614-456d-b39b-6709850eb09a,1,1,37,0,0,0,1
b898bccc-0111-4df7-88e6-b4735401338d,1,1,37,0,0,0,1
7d2bf340-eb59-48be-b81d-6bf924126dc2,1,1,37,0,0,0,1
1aca1c6c-b3da-41ff-b7df-e8c6a17f9644,1,1,37,0,0,0,1
