userId,groupsJoined,groupsInherited,acesReceived,acesModified,joinedDomainAdminsGroup,userIsKerboroastable,isLateralMovement
be067637-4b48-4c8d-b80b-13420834f176,0,0,0,0,0,0,0
89e8c9d3-dafa-4ac8-8de6-1fa4354e79c9,0,0,0,0,0,0,0
ff265a42-d617-4120-9608-e6b7d0f1c30d,0,0,0,0,0,0,0
f0dccf4d-2f44-46ed-8fc5-ede0fbc0d3a9,0,0,0,0,0,0,0
070c3119-ecfd-4e4b-9fa6-b56e07c54374,0,0,0,0,0,0,0
a13bf017-5105-47f4-9d71-7045f207a990,0,0,0,0,0,0,0
0bb8b5a5-465a-44f3-9e01-20d32d6c7eaf,0,0,0,0,0,0,0
38c1896f-0a4d-4ee7-8f33-d755052ea8f8,0,0,0,0,0,0,0
9a4c7811-1f63-4f68-858b-3b8ecff5bb7d,0,0,0,0,0,0,0
1b0cd728-47fe-4577-8bc5-e3ce521085d4,0,0,0,0,0,0,0
d3e2b827-2aaa-49d1-9710-8a5f7d0fc375,0,0,0,0,0,0,0
69b1f360-b4b9-4da5-862f-e51ab8dde155,0,0,0,0,0,0,0
d7cad3d2-6be3-4d6a-8895-b583a7ae4f6e,0,0,0,0,0,0,0
8c9f2946-e682-4728-a3c4-56cfd2351d37,0,0,0,0,0,0,0
200a9163-1328-4695-9b9e-66a3427301f9,0,0,0,0,0,0,0
55d07c7f-ef7e-469b-9ecb-652d57f44608,0,0,0,0,0,0,0
34272645-18bf-49e5-8305-1b911c5fdb92,0,0,0,0,0,0,0
7fc33942-20c9-484b-b300-a7b687bcebdc,0,0,0,0,0,0,0
3b5e2eb7-d35c-404b-91c8-a57fa8e17fa3,0,0,0,0,0,0,0
964acf56-8eab-400d-92c1-e44cc0250215,0,0,0,0,0,0,0
01a33f29-2809-4023-87e2-aa80f0d03170,0,0,0,0,0,0,0
398c1d97-cc3c-4ae3-b986-c2a67af67c8a,0,0,0,0,0,0,0
b4b91e61-09ba-42bb-ba54-7044ced62856,0,0,0,0,0,0,0
66ca4475-f218-4d62-9ff3-3d40b9097444,0,0,0,0,0,0,0
f9efee3e-ae71-4711-a3f6-1120d95ce57a,0,0,0,0,0,0,0
a2822467-1e47-480e-8407-61b369a294d1,0,0,0,0,0,0,0
21113721-cc82-4479-af64-515ca2b50373,0,0,0,0,0,0,0
42c53d54-2871-43ef-8eb2-d4305e1dc5b4,0,0,0,0,0,0,0
97ced7f9-7f4b-47ef-9427-4bde5726d63c,0,0,0,0,0,0,0
03a5e403-a5ab-4977-8d30-569f198b84cd,0,0,0,0,0,0,0
290fff2b-ee10-4d8d-a266-3262c4580bc8,0,0,0,0,0,0,0
b9d88071-6c82-467b-aed5-e1f72dc804d8,0,0,0,0,0,0,0
483f5f83-3c0c-44f1-b68f-b6c9a2eb39c6,0,0,0,0,0,0,0
5e3e8522-3dc2-4724-80fe-3a8974beaec2,0,0,0,0,0,0,0
7fa98263-754a-4240-b946-89f066dcb88a,0,0,0,0,0,0,0
130d687d-6c29-4a00-aeb0-358d7328c812,0,0,0,0,0,0,0
