userId,groupsJoined,groupsInherited,acesReceived,acesModified,joinedDomainAdminsGroup,userIsKerboroastable,isNormalActivity
attacker-db41b53b-9fde-4ea4-ab91-f93f191db014,1,1,2,0,0,0,1
attacker-db41b53b-9fde-4ea4-ab91-f93f191db014,1,1,1,0,0,0,1
csAgent-d1049fd6-66af-42e0-adcc-1d7ebbaa278b,1,1,1,0,0,0,1
csAgent-0e8d04b7-a56d-4783-a2ab-668864d7239e,1,1,1,0,0,0,1
csAgent-1b0428c4-6dc2-430d-9de9-8f4ee6fff7a1,1,1,1,0,0,0,1
csAgent-add87607-7ce3-4b56-a3ad-94fca94d32b0,1,1,1,0,0,0,1
csAgent-b21415bd-0aca-4a09-9c47-20cd7d95d637,1,1,1,0,0,0,1
csAgent-06802654-f165-4312-845a-528d8a919edd,1,1,1,0,0,0,1
csAgent-459e66f2-56fb-4375-9c09-227513902aa0,1,1,1,0,0,0,1
csAgent-49e02f95-99c6-40dd-ab54-10f9a0bb1680,1,1,1,0,0,0,1
csAgent-a947e575-e8ac-4f5f-9fa7-7549e366bcf4,1,1,1,0,0,0,1
csAgent-b196026e-14db-4c09-b84b-192437094890,1,1,1,0,0,0,1
csAgent-0565a359-891d-45f7-9752-834a3c3d0787,1,1,1,0,0,0,1
csAgent-f3dc5de9-65a5-41aa-b345-3b9a1e5297e3,1,1,1,0,0,0,1
csAgent-e031752f-eb64-4c8e-9441-17d1681a6582,1,1,1,0,0,0,1
csAgent-2dc9f9ae-c6c4-42d4-8c10-603f73ec68b4,1,1,1,0,0,0,1
csAgent-615af191-63ab-42bd-8f1f-227d4349b55b,1,1,1,0,0,0,1
csAgent-964303ef-e4d5-4a1e-b110-2890af19a142,1,1,1,0,0,0,1
csAgent-9f06653c-096e-468e-93a5-9dcfd38d8cea,1,1,1,0,0,0,1
csAgent-2bc38a19-148c-494c-a526-ab307e356527,1,1,1,0,0,0,1
csAgent-27094087-4144-46f1-9092-c1f4be36c8cf,1,1,1,0,0,0,1
csAgent-cc089762-9a7d-4f53-9ac2-3e964f9d1e63,1,1,1,0,0,0,1
csAgent-33531e15-bd59-4bfb-b9a1-b3c17adaa0b6,1,1,1,0,0,0,1
csAgent-c92bbf14-14fb-4740-9a3f-019de4443d86,1,1,1,0,0,0,1
csAgent-5f7afdf0-4d16-453f-9f55-a52d83b314c1,1,1,1,0,0,0,1
csAgent-62b78f21-4287-46a6-a5cc-071e3c1e5d90,1,1,1,0,0,0,1
csAgent-f5dd6ee5-ed95-42c9-b0a5-62e31596625e,1,1,1,0,0,0,1
csAgent-7e7e2485-2e47-4028-8f9c-f4a515c92089,1,1,1,0,0,0,1
csAgent-fda9d9c9-cb8b-4870-87cf-306d9c25d9b4,1,1,1,0,0,0,1
