userId,groupsJoined,groupsInherited,acesReceived,acesModified,joinedDomainAdminsGroup,userIsKerboroastable,isLateralMovement
4185feb6-2b5d-47b4-877b-f62b85fd5c70,0,0,0,0,0,0,0
e341f2c1-d08b-448d-b01c-d79cc189671c,0,0,0,0,0,0,0
e2caabaf-cac2-4210-aa82-cfd21f02f0d9,0,0,0,0,0,0,0
0a6c14e6-172b-4821-8445-11f788011bee,0,0,0,0,0,0,0
65e4ed82-ba1e-4d00-b03c-b0fc7e19aa77,0,0,0,0,0,0,0
263c111b-35e1-4e26-a48e-bdde8828be7f,0,0,0,0,0,0,0
8346e771-9c15-4bc5-8437-3af90d231893,0,0,0,0,0,0,0
efdec26b-51cc-456c-8f0d-5b808cb99fb4,0,0,0,0,0,0,0
5160405a-2784-4ea4-b2c6-94a08d72a3a9,0,0,0,0,0,0,0
edb555bf-975e-450d-a8fb-dd58e4e9e6f9,0,0,0,0,0,0,0
78dd9326-a771-48f1-8980-1c8502f68208,0,0,0,0,0,0,0
61bd581a-78d0-464c-bfa8-4897d7e6488b,0,0,0,0,0,0,0
9f4025b3-82cf-42e7-bdb2-d148293d3c00,0,0,0,0,0,0,0
5d507a74-635a-47ca-81de-e50eb4e95570,0,0,0,0,0,0,0
5f579b08-ebce-4ad7-ad51-a12439146db7,0,0,0,0,0,0,0
31c6d727-318f-49c4-a356-0eae7371876e,0,0,0,0,0,0,0
a7dac46b-1186-4c9f-9a96-16af91ff1016,0,0,0,0,0,0,0
e9338dc1-e13d-4040-91c1-1673ad49aa05,0,0,0,0,0,0,0
b909dacc-88a1-4ab8-af70-1d0f4a9489e3,0,0,0,0,0,0,0
74824653-b0c9-4d92-800e-af20c4dc5148,0,0,0,0,0,0,0
30467a99-dda1-4973-8ae8-8bcf82c79e8c,0,0,0,0,0,0,0
ac6387a6-c9db-4f7a-9a35-00e1a884d29e,0,0,0,0,0,0,0
499ce291-34ea-4a9b-9ee6-82d50f384866,0,0,0,0,0,0,0
05fd49f8-e656-4662-9bcb-f724423d5c81,0,0,0,0,0,0,0
ceab6712-1414-43a2-8a34-9f307a00c1c4,0,0,0,0,0,0,0
c4f26926-9cdc-4137-895e-11b4cc16678a,0,0,0,0,0,0,0
bf390ea8-c85f-4095-aec5-253b4b5062dc,0,0,0,0,0,0,0
4d6d7972-5fc1-4837-b894-d5ccbdf8c368,0,0,0,0,0,0,0
bf09016d-21ba-472d-b45e-c8ea8be09440,0,0,0,0,0,0,0
1b836add-42ca-471c-ba63-e67f023cd8bf,0,0,0,0,0,0,0
94300c88-50f3-4d3e-bd42-6f74479bf561,0,0,0,0,0,0,0
6b6e1b40-6f6e-4f8a-a4d5-bbd866d2b367,0,0,0,0,0,0,0
4ac948ab-ca8d-437c-982a-7d8f2a28caba,0,0,0,0,0,0,0
104b4e31-bc6e-4aa7-a026-b5f68ed6aaf7,0,0,0,0,0,0,0
791da4fc-e148-4efd-a940-4d70dc537e98,0,0,0,0,0,0,0
17311adb-9306-4462-9c50-707a19bc9a61,0,0,0,0,0,0,0
2fe888fd-74c3-4a1e-8728-37cc62bd88e5,0,0,0,0,0,0,0
947ba1f4-9459-4a0f-b31d-a3cfc6f94f95,0,0,0,0,0,0,0
35ae6b2a-99cb-481a-9462-8decfdc49d33,0,0,0,0,0,0,0
e9f1b5db-9099-47f8-bffb-0f1dcf98c472,0,0,0,0,0,0,0
f3520204-cc0e-49e6-a6cd-0350058f931d,0,0,0,0,0,0,0
