userId,groupsJoined,groupsInherited,acesReceived,acesModified,joinedDomainAdminsGroup,userIsKerboroastable,isNormalActivity
attacker-2ad36fa0-4f9e-4367-94bc-0df1d4962377,1,1,2,0,0,0,1
attacker-2ad36fa0-4f9e-4367-94bc-0df1d4962377,1,1,1,0,0,0,1
csAgent-e3fcec02-4553-491e-923e-82901b5d053c,1,1,1,0,0,0,1
csAgent-8af84c2f-5a20-457a-af21-60e78ac0ea25,1,1,1,0,0,0,1
csAgent-77a76fdd-51d0-44ee-af7a-fb82b3856a01,1,1,1,0,0,0,1
csAgent-9c710c83-585a-4734-ab39-c773cb513f05,1,1,1,0,0,0,1
csAgent-998f1bbd-9bde-42cf-852a-e357d9661d2e,1,1,1,0,0,0,1
csAgent-98331ecb-9cc3-4062-8e4a-4873ea6e4652,1,1,1,0,0,0,1
csAgent-485a7ea9-0f90-4180-9f69-9096d9d00301,1,1,1,0,0,0,1
csAgent-3e3d8f06-67c3-4a72-bf8e-ff785df87730,1,1,1,0,0,0,1
csAgent-faa92236-9431-483c-9e39-1067ef5e2165,1,1,1,0,0,0,1
csAgent-c4a8bdae-2da7-4ffd-8892-72b4da47fe1a,1,1,1,0,0,0,1
csAgent-a1ab80b5-ccf2-4c8f-8082-f5eb9cdbf8e8,1,1,1,0,0,0,1
csAgent-89c81120-04df-4f3a-b9da-2d77803535bf,1,1,1,0,0,0,1
csAgent-1d5706da-0a8f-44c5-8ed4-f6d277ad003a,1,1,1,0,0,0,1
csAgent-924ef815-f4a6-4ac0-9ab4-76f3fb1c3de0,1,1,1,0,0,0,1
csAgent-c6683ee6-563f-40c5-b67f-8c86eff19045,1,1,1,0,0,0,1
csAgent-23980dda-ca74-465e-a80e-fcedbfa01b30,1,1,1,0,0,0,1
csAgent-85d31ad1-f862-43a9-a11b-9d4600c5b974,1,1,1,0,0,0,1
csAgent-df0f5fa7-389a-4ae2-9c8b-85fbae5b4594,1,1,1,0,0,0,1
csAgent-3e9c85a4-ba4d-40ae-b8e4-da3eef435d6a,1,1,1,0,0,0,1
csAgent-dad48cbf-3972-4396-9047-dbaf585300a6,1,1,1,0,0,0,1
csAgent-f90442bc-30db-4d20-aa96-aa38343606d5,1,1,1,0,0,0,1
csAgent-5f7f8f18-7b6e-4b6b-8e06-3c35d553f097,1,1,1,0,0,0,1
csAgent-54c30592-36b0-42bc-88bc-97573dc4300f,1,1,1,0,0,0,1
csAgent-374d8677-c2dc-4717-842b-5dd9640ec147,1,1,1,0,0,0,1
csAgent-7af2e32d-14c0-49e2-8ba6-985f6d1a915e,1,1,1,0,0,0,1
csAgent-551415e4-3657-4406-b084-c0434be56d0d,1,1,1,0,0,0,1
csAgent-ed710588-6e9b-45bc-9893-a34def8bd15f,1,1,1,0,0,0,1
csAgent-2e2ac1f9-6a76-48d7-a1de-a7065ac80796,1,1,1,0,0,0,1
csAgent-d0ad6392-299d-4b6f-b237-96f85f672edd,1,1,1,0,0,0,1
csAgent-3f9993f7-b0bf-43af-abba-34d11def90e2,1,1,1,0,0,0,1
csAgent-d92fab66-c1db-40d1-abe2-dbd54fe16d94,1,1,1,0,0,0,1
