userId,groupsJoined,groupsInherited,acesReceived,acesModified,joinedDomainAdminsGroup,userIsKerboroastable,isNormalActivity
csAgent-01ba99a0-b3a5-4ef3-bc0c-7238bbae0552,1,1,1,0,0,0,1
csAgent-33c4e5ff-2233-49a0-beaa-04f79efb82a0,1,1,1,0,0,0,1
csAgent-4d21bc51-4e71-4347-b868-bc72e51e247b,1,1,1,0,0,0,1
csAgent-2267ddcc-3a40-429e-baa3-eb3224f67e43,1,1,1,0,0,0,1
csAgent-853e9b1e-dff9-4738-afc2-225ab5ee66fa,1,1,1,0,0,0,1
csAgent-89e8f69d-4d16-4654-b03b-e2ff8b83943f,1,1,1,0,0,0,1
csAgent-f81df0fd-de0d-4d37-9e68-77cbcc1cd2b5,1,1,1,0,0,0,1
csAgent-533a4a8a-0dd4-478d-8211-29f2fdbd5bf4,1,1,1,0,0,0,1
csAgent-2971fc86-f702-4766-bff7-ef4c2d9d021e,1,1,1,0,0,0,1
csAgent-7b455c75-ec5d-4028-b44f-71db109e3f2b,1,1,1,0,0,0,1
csAgent-1c017b27-eacc-4997-ae8b-e4cde567b9fd,1,1,1,0,0,0,1
csAgent-610eab01-00c1-465c-9563-a88cf9b53a72,1,1,1,0,0,0,1
csAgent-a953c44f-276d-437f-a4e0-899775d211af,1,1,1,0,0,0,1
csAgent-880da125-fff0-4ede-9274-53c8898ebe79,1,1,1,0,0,0,1
csAgent-5d839afe-335d-4543-a22b-2a1dcf9edbeb,1,1,1,0,0,0,1
csAgent-5dfda63c-3304-4445-ae9a-928396c5d77c,1,1,1,0,0,0,1
csAgent-544cc3e6-a689-4b49-b756-cfc870fbf8ad,1,1,1,0,0,0,1
csAgent-9e4b778d-319e-45ab-a2be-d134392a546e,1,1,1,0,0,0,1
csAgent-b36b621a-def3-46ce-8a6c-fedf11cc30dd,1,1,1,0,0,0,1
csAgent-a618cddd-a649-4100-b8b6-442af2acc853,1,1,1,0,0,0,1
csAgent-7bc6009a-80fc-4fe0-8d1b-d3d2b96587bb,1,1,1,0,0,0,1
csAgent-7a672039-aa2b-4834-b268-26604459aae3,1,1,1,0,0,0,1
csAgent-94007308-ebe5-41d8-92b3-e0794b3d922e,1,1,1,0,0,0,1
csAgent-9f61945c-7d24-428d-babe-50f04763b687,1,1,1,0,0,0,1
csAgent-cc3943f9-df3d-4ca2-a313-0a0f8c985445,1,1,1,0,0,0,1
csAgent-252081f6-b32a-4f25-8cec-2a53d47f597f,1,1,1,0,0,0,1
csAgent-b8d026d1-8714-4b39-b718-0921fd502e05,1,1,1,0,0,0,1
csAgent-656d9c3a-2543-4ddf-be8a-d53430b10812,1,1,1,0,0,0,1
csAgent-191db785-2fc0-4e62-89f5-3087cc895946,1,1,1,0,0,0,1
csAgent-4fd0dc8b-735a-4e5f-9a14-92eed5ca68d7,1,1,1,0,0,0,1
csAgent-0afabca2-d529-48aa-a5d7-1a291e5b37fc,1,1,1,0,0,0,1
csAgent-980a6ca0-4078-4266-b2c0-ac424720a891,1,1,1,0,0,0,1
csAgent-cfe02c14-bc9d-4c51-b55d-7b5b9e094171,1,1,1,0,0,0,1
csAgent-8e1f8a4f-ea5e-4e9e-8c61-b32adab25fb5,1,1,1,0,0,0,1
csAgent-435cd293-4251-43a0-8df2-2fcace3fe428,1,1,1,0,0,0,1
csAgent-6814e9c7-41f1-49f9-b739-1017040b9d95,1,1,1,0,0,0,1
csAgent-c0ad7181-5478-4a5d-9098-893598f8e0c2,1,1,1,0,0,0,1
csAgent-f954bf13-7b34-4010-ab33-482fd307a513,1,1,1,0,0,0,1
csAgent-604fb4bc-791e-479c-95f3-ee6493f0fcbc,1,1,1,0,0,0,1
csAgent-55465399-6301-45be-8298-4bee66bee064,1,1,1,0,0,0,1
csAgent-dcf28513-075f-4d04-887c-2c9b45cf4b71,1,1,1,0,0,0,1
csAgent-82e971f5-c70d-4380-ac96-488854c238b4,1,1,1,0,0,0,1
csAgent-495d09da-712d-46bf-9de1-28fb2f295a8d,1,1,1,0,0,0,1
csAgent-fbc93ac6-cd98-4f73-8ec9-300e0307c341,1,1,1,0,0,0,1
csAgent-05de2997-9569-4060-bed6-2fdd657810ae,1,1,1,0,0,0,1
csAgent-ed49a243-e687-466f-aecc-168d1ec90d95,1,1,1,0,0,0,1
csAgent-50eaf55d-b7f1-4b6c-a3ac-fd0512e7a14e,1,1,1,0,0,0,1
csAgent-e4f71964-a97f-474b-89ea-e6aa43fd5453,1,1,1,0,0,0,1
csAgent-536836b9-a3e7-40a2-a84d-16bf296e9d28,1,1,1,0,0,0,1
csAgent-5fb6863f-b95e-4070-ac28-b0b70c1eb2be,1,1,1,0,0,0,1
