userId,groupsJoined,groupsInherited,acesReceived,acesModified,joinedDomainAdminsGroup,userIsKerboroastable,isLateralMovement
9e4bd951-810d-41d0-80fb-d348cbb933e3,1,1,0,0,0,0,0
f4fd2fa7-19d6-4319-996e-80672fda11f8,1,1,0,0,0,0,0
f3f70954-d0c0-4f3f-bf5c-a669be8709e7,1,1,0,0,0,0,0
342c7b98-4bf5-430c-8e8a-2f6737253fac,1,1,0,0,0,0,0
3c205916-f266-4d43-a250-d76fa33c29f4,1,1,0,0,0,0,0
e74613db-cac5-45ff-889d-df97c9b6d7b6,1,1,0,0,0,0,0
4c39a49f-81fa-4845-abc1-fa52e2001fe9,1,1,0,0,0,0,0
e2270f2f-8fc4-4a86-a6ab-2da549b7bc62,1,1,0,0,0,0,0
5684e19d-e37d-4f9c-825b-e03954e4c889,1,1,0,0,0,0,0
51a7b5fc-5bed-4a68-8b45-267b9d649431,1,1,0,0,0,0,0
f4c0ca52-ba9e-4600-82c6-46b4c64c246b,1,1,0,0,0,0,0
99a3cec7-336c-46ab-b1bf-33a6e87151ad,1,1,0,0,0,0,0
3bcb1402-8059-4895-89cb-058dca612355,1,1,0,0,0,0,0
ae983703-eaed-4eb5-aeab-3e60561d090d,1,1,0,0,0,0,0
ab4441f0-7108-4f16-99b3-8210f7c08d98,1,1,0,0,0,0,0
f221c42a-c79e-49ae-9aea-72f66fa56765,1,1,0,0,0,0,0
d02acb4c-cd41-43fe-acf1-41f98a876a33,1,1,0,0,0,0,0
ed2f26b6-7276-42e2-b357-6f55d455265e,1,1,0,0,0,0,0
afa887d5-a8be-4052-9dd9-024910347946,1,1,0,0,0,0,0
2cedf4e5-74cf-45bf-a118-905ffc867f1a,1,1,0,0,0,0,0
e26c8453-cdb2-4f0f-ad09-5d9a5e42006d,1,1,0,0,0,0,0
de1d5e36-cf07-4e0c-9408-5e8c7d720e13,1,1,0,0,0,0,0
98c7b57d-4adf-4cbf-81ed-06a41b48dcd0,1,1,0,0,0,0,0
4a5a6d35-6ae6-46ec-b0cc-a07490557605,1,1,0,0,0,0,0
48a23e5b-b86f-448c-8ce0-3a2075d0faf0,1,1,0,0,0,0,0
09c39909-8331-40d5-980f-84fd3e5fcb0c,1,1,0,0,0,0,0
0fd042f8-8580-4189-9ecf-66b7b1e1172a,1,1,0,0,0,0,0
cce67417-16ee-4ceb-b20f-cc27a2ddd818,1,1,0,0,0,0,0
bb890347-feb1-4c4a-a048-f86e5a3329f9,1,1,0,0,0,0,0
5fdd2ec2-a793-466e-a4b4-9ea0bf0d1acd,1,1,0,0,0,0,0
84e8b333-412f-4b32-9b1c-35597f117cf9,1,1,0,0,0,0,0
9e82586f-b527-483e-b323-c8d8342bbdb6,1,1,0,0,0,0,0
95b70658-750c-4cc2-ac2f-cb638bd41e8d,1,1,0,0,0,0,0
d586c3de-0e3f-4d7f-ae0a-3a8aec36fe68,1,1,0,0,0,0,0
a6beba06-4e0a-4f41-a9ba-e693ef82b065,1,1,0,0,0,0,0
df73e14e-b205-4764-b245-1401e391da4d,1,1,0,0,0,0,0
fca25420-5228-4aa6-a0ab-7911134e98c3,1,1,0,0,0,0,0
c3b8121d-53ce-4dc6-89cb-edda393085cb,1,1,0,0,0,0,0
ebec59be-a248-4e4c-a77b-40fb0302eb26,1,1,0,0,0,0,0
f5aefcfc-b13c-4e16-bc9f-ff55288dd15f,1,1,0,0,0,0,0
f586a726-3eef-4a2b-9775-f2f4f9bda5e5,1,1,0,0,0,0,0
5238467a-c096-4dc7-86b4-fdb057c6f2fe,1,1,0,0,0,0,0
f896e7f8-1e26-4136-af67-8fed415bb8d2,1,1,0,0,0,0,0
4ff256b8-4406-4429-a451-1b0408468bed,1,1,0,0,0,0,0
81f55729-1312-4125-9330-ecf802b91d5b,1,1,0,0,0,0,0
1600ce12-8298-41bc-b094-dff994a77096,1,1,0,0,0,0,0
6e0239c0-5461-4869-ba67-b4754ee04769,1,1,0,0,0,0,0
d1de65d5-2d94-4fa0-ad15-fb323a9a1796,1,1,0,0,0,0,0
36327e89-df71-4414-9440-4edba96a7dc4,1,1,0,0,0,0,0
4b120a34-c38b-472a-a5df-375447593c96,1,1,0,0,0,0,0
b6f1ae2f-0139-427f-916b-5c38158838d6,1,1,0,0,0,0,0
26cf1637-a26f-4de3-83b2-77e1ab703fd0,1,1,0,0,0,0,0
4472003c-190f-4f0c-b80c-8d6a731ada03,1,1,0,0,0,0,0
4f650bbe-aa1c-418e-96a8-a1009339e37b,1,1,0,0,0,0,0
123b8498-e0e1-4ceb-8f66-5c6d5951a5c9,1,1,0,0,0,0,0
a4249ebb-3d98-43be-9f05-e0a0155deb2e,1,1,0,0,0,0,0
b267f2ae-f943-490b-9938-a4a4b43f663a,2,4,0,0,0,0,0
